0001	20190815	1248	1000	1000	1000	1000	5000
0001	20190815	1251	1000	1000	1000	1000	5000
0001	20190815	1254	1000	1000	1000	1000	5000
0001	20190815	1257	1000	1000	1000	1000	5000
0001	20190815	1200	1000	1000	1000	1000	5000
0001	20190815	1303	1000	1000	1000	1000	5000
0001	20190815	1306	1000	1000	1000	1000	5000
0001	20190815	1309	1000	1000	1000	1000	5000
0001	20190815	1312	1000	1000	1000	1000	5000
0001	20190815	1315	1000	1000	1000	1000	5000
0001	20190815	1318	1000	1000	1000	1000	5000
0001	20190815	1321	1000	1000	1000	1000	5000
0001	20190815	1324	1000	1000	1000	1000	5000
0001	20190815	1327	1000	1000	1000	1000	5000
0001	20190815	1330	1000	1000	1000	1000	5000
0001	20190815	1333	1000	1000	1000	1000	5000
0001	20190815	1336	1000	1000	1000	1000	5000
0001	20190815	1339	1000	1000	1000	1000	5000
0001	20190815	1342	1000	1000	1000	1000	5000
0001	20190815	1345	1000	1000	1000	1000	5000
0001	20190815	1348	1000	1000	1000	1000	5000
0001	20190815	1351	1000	1000	1000	1000	5000
0001	20190815	1354	1000	1000	1000	1000	5000
0001	20190815	1357	1000	1000	1000	1000	5000
0001	20190815	1300	1000	1000	1000	1000	5000
0001	20190815	1403	1000	1000	1000	1000	5000
0001	20190815	1406	1000	1000	1000	1000	5000
0001	20190815	1409	1000	1000	1000	1000	5000
0001	20190815	1412	1000	1000	1000	1000	5000
0001	20190815	1415	1000	1000	1000	1000	5000
0001	20190815	1418	1000	1000	1000	1000	5000
0001	20190815	1421	1000	1000	1000	1000	5000
0001	20190815	1424	1000	1000	1000	1000	5000
0001	20190815	1427	1000	1000	1000	1000	5000
0001	20190815	1430	1000	1000	1000	1000	5000
0001	20190815	1433	1000	1000	1000	1000	5000
0001	20190815	1436	1000	1000	1000	1000	5000
0001	20190815	1439	1000	1000	1000	1000	5000
0001	20190815	1442	1000	1000	1000	1000	5000
0001	20190815	1445	1000	1000	1000	1000	5000
0001	20190815	1448	1000	1000	1000	1000	5000
0001	20190815	1451	1000	1000	1000	1000	5000
0001	20190815	1454	1000	1000	1000	1000	5000
0001	20190815	1457	1000	1000	1000	1000	5000
0001	20190815	1400	1000	1000	1000	1000	5000
0001	20190815	1503	1000	1000	1000	1000	5000
0001	20190815	1506	1000	1000	1000	1000	5000
0001	20190815	1509	1000	1000	1000	1000	5000
0001	20190815	1512	1000	1000	1000	1000	5000
0001	20190815	1515	1000	1000	1000	1000	5000
0001	20190815	1518	1000	1000	1000	1000	5000
0001	20190815	1521	1000	1000	1000	1000	5000
0001	20190815	1524	1000	1000	1000	1000	5000
0001	20190815	1527	1000	1000	1000	1000	5000
0001	20190815	1530	1000	1000	1000	1000	5000
